interval,value
original_residuals_step_5,-0.00012348601
original_residuals_step_5,5.9436126e-05
original_residuals_step_5,7.48537e-05
original_residuals_step_5,5.3240765e-05
original_residuals_step_5,-0.0039207805
original_residuals_step_5,0.0005201954
original_residuals_step_5,5.284993e-05
original_residuals_step_5,0.00021869809
original_residuals_step_5,0.0001880831
original_residuals_step_5,7.0180235e-05
original_residuals_step_5,8.6875996e-05
original_residuals_step_5,1.3835925e-06
original_residuals_step_5,7.0464484e-05
original_residuals_step_5,0.00041624153
original_residuals_step_5,9.1229784e-05
original_residuals_step_5,8.6506785e-05
original_residuals_step_5,0.0001301073
original_residuals_step_5,0.00030533382
original_residuals_step_5,-0.00029011807
original_residuals_step_5,-0.0010332474
original_residuals_step_5,5.4962242e-05
original_residuals_step_5,7.9618694e-05
original_residuals_step_5,0.00010161773
original_residuals_step_5,-0.00052307145
original_residuals_step_5,5.367922e-05
original_residuals_step_5,-0.0009269042
original_residuals_step_5,2.8532275e-05
original_residuals_step_5,3.5245765e-05
original_residuals_step_5,9.4368836e-05
original_residuals_step_6,4.439128e-05
original_residuals_step_6,6.563282e-05
original_residuals_step_6,2.999894e-05
original_residuals_step_6,7.260959e-05
original_residuals_step_6,3.2523225e-05
original_residuals_step_6,1.3732206e-06
original_residuals_step_6,9.376505e-05
original_residuals_step_6,-0.00011247926
original_residuals_step_6,3.7160848e-05
original_residuals_step_6,5.6822093e-05
original_residuals_step_6,8.472456e-05
original_residuals_step_6,4.8016365e-05
original_residuals_step_6,6.382908e-05
original_residuals_step_6,7.844594e-05
original_residuals_step_6,6.771498e-05
original_residuals_step_6,4.6169756e-05
original_residuals_step_6,5.4249525e-05
original_residuals_step_6,6.270126e-05
original_residuals_step_6,2.2843582e-05
original_residuals_step_6,6.4771244e-05
original_residuals_step_6,5.3477972e-05
original_residuals_step_6,2.8351133e-05
original_residuals_step_6,1.4996651e-05
original_residuals_step_6,6.1191764e-05
original_residuals_step_6,5.7443547e-05
original_residuals_step_6,3.5549863e-05
original_residuals_step_6,4.373175e-05
original_residuals_step_6,3.615082e-05
original_residuals_step_6,5.5839813e-05
original_residuals_step_6,7.361559e-05
original_residuals_step_6,7.4644675e-05
original_residuals_step_6,9.3366216e-05
original_residuals_step_6,8.252226e-05
original_residuals_step_6,4.409789e-05
original_residuals_step_6,4.7795736e-05
original_residuals_step_6,8.8756155e-05
original_residuals_step_6,7.9264064e-05
original_residuals_step_6,7.289495e-05
original_residuals_step_6,7.476086e-05
original_residuals_step_6,7.3720876e-05
original_residuals_step_6,4.4589695e-05
original_residuals_step_6,-2.557414e-05
original_residuals_step_6,6.0662656e-05
original_residuals_step_6,5.5967455e-05
original_residuals_step_6,7.687452e-05
original_residuals_step_6,7.470742e-05
original_residuals_step_6,8.172289e-05
original_residuals_step_6,8.954157e-05
original_residuals_step_6,7.986083e-05
original_residuals_step_6,7.158733e-05
original_residuals_step_6,3.98802e-05
original_residuals_step_6,2.994862e-05
original_residuals_step_6,-0.00088947994
original_residuals_step_6,0.00032458926
original_residuals_step_6,1.9662613e-05
original_residuals_step_6,0.00010278532
original_residuals_step_6,9.365742e-05
original_residuals_step_6,7.722416e-05
original_residuals_step_6,8.849772e-05
