interval,value
original_residuals_step_6,0.00018548705
original_residuals_step_6,5.977931e-05
original_residuals_step_6,0.00014139569
original_residuals_step_6,9.024369e-05
original_residuals_step_6,8.615841e-05
original_residuals_step_6,0.00032363267
original_residuals_step_6,3.5313795e-05
original_residuals_step_6,3.0414878e-05
original_residuals_step_6,5.3580017e-05
original_residuals_step_6,5.2089315e-05
original_residuals_step_6,2.23889e-05
original_residuals_step_6,6.795851e-05
original_residuals_step_6,0.0001306323
original_residuals_step_6,-0.00039140246
original_residuals_step_6,0.00010904246
original_residuals_step_6,7.928214e-05
original_residuals_step_6,3.9873263e-05
original_residuals_step_6,0.0001646686
original_residuals_step_6,3.339543e-05
original_residuals_step_6,0.000109227796
original_residuals_step_6,6.9226255e-05
original_residuals_step_6,0.000107966785
original_residuals_step_6,7.8740224e-05
original_residuals_step_6,8.535883e-05
original_residuals_step_6,9.079218e-05
original_residuals_step_7,9.032003e-06
original_residuals_step_7,1.143082e-06
original_residuals_step_7,-2.5740912e-05
original_residuals_step_7,2.2889202e-05
original_residuals_step_7,4.567144e-06
original_residuals_step_7,2.228485e-05
original_residuals_step_7,-3.003707e-05
original_residuals_step_7,-3.4873603e-05
original_residuals_step_7,4.222122e-05
original_residuals_step_7,3.3521283e-05
original_residuals_step_7,2.8297498e-05
original_residuals_step_7,2.2298158e-05
original_residuals_step_7,1.2875877e-05
original_residuals_step_7,2.9271418e-05
original_residuals_step_7,-0.00077805127
original_residuals_step_7,-0.0016708496
original_residuals_step_7,8.289557e-06
original_residuals_step_7,-3.4611818e-05
original_residuals_step_7,-6.7092085e-05
original_residuals_step_7,-0.0001302525
original_residuals_step_7,-7.535039e-05
original_residuals_step_7,-0.0005869472
original_residuals_step_7,-9.0321104e-05
original_residuals_step_7,4.6081375e-05
original_residuals_step_7,1.0377946e-05
